	Species	Demog Model	Selection Coefficient	Dominance Coefficient	Sweep Start Time	Gene Conversion Ratio	Good Rep %	Fixed %	Partial %	Sweeping mut absent from samp%	Mean Recombinant Pop Freq (fixed)	Fraction Soft in Pop (fixed)	Mean Recombinant Sample Freq (fixed)	Fraction Soft in Sample (fixed)	Mean Recombinant Sample Freq (incomplete)	Mean Rec Sample Freq (all)	SEM Rec Sample Freq (all)	Fraction Soft in Sample (incomplete)	Mean Sweep Freq in Sample (incomplete)
117	HomSap	OutOfAfrica_2T12	0.01	0.5	0.5	10.0	1.0	1.0	0.0	0.0	0.11851153466539198	0.523	0.12497987927565392	0.497	NA	0.12497987927565392	0.008447917849259263	NA	NA
118	HomSap	OutOfAfrica_2T12	0.01	0.5	0.5	5.0	1.0	1.0	0.0	0.0	0.11489558813915857	0.309	0.12290657439446366	0.289	NA	0.12290657439446366	0.011282317457231295	NA	NA
119	HomSap	OutOfAfrica_2T12	0.01	0.5	0.5	50.0	1.0	1.0	0.0	0.0	0.30275911566390046	0.964	0.3075289778714437	0.949	NA	0.3075289778714437	0.009110349055220204	NA	NA
120	HomSap	OutOfAfrica_2T12	0.01	0.5	1.0	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
121	HomSap	OutOfAfrica_2T12	0.01	0.5	1.0	1.0	1.0	1.0	0.0	0.0	0.12363201381578948	0.076	0.12922535211267605	0.071	NA	0.12922535211267605	0.024644892028406012	NA	NA
122	HomSap	OutOfAfrica_2T12	0.01	0.5	1.0	10.0	1.0	1.0	0.0	0.0	0.1207289731992337	0.522	0.12815463917525774	0.485	NA	0.12815463917525774	0.009050819148810273	NA	NA
123	HomSap	OutOfAfrica_2T12	0.01	0.5	1.0	5.0	1.0	1.0	0.0	0.0	0.09887642640127388	0.314	0.10896551724137932	0.29	NA	0.10896551724137932	0.009554127200312292	NA	NA
124	HomSap	OutOfAfrica_2T12	0.01	0.5	1.0	50.0	1.0	1.0	0.0	0.0	0.2987470074844721	0.966	0.30137460650577125	0.953	NA	0.30137460650577125	0.00878234636028373	NA	NA
125	HomSap	OutOfAfrica_2T12	0.01	1.0	0.01	0.0	1.0	0.0	0.906	0.094	NA	NA	NA	NA	NA	NA	NA	0.0	0.03736500000000001
126	HomSap	OutOfAfrica_2T12	0.01	1.0	0.01	1.0	1.0	0.0	0.923	0.077	NA	NA	NA	NA	0.064671102706817	0.064671102706817	0.006546002692578279	0.010834236186348862	0.03714
127	HomSap	OutOfAfrica_2T12	0.01	1.0	0.01	10.0	1.0	0.0	0.91	0.09	NA	NA	NA	NA	0.16685134832987583	0.16685134832987583	0.019197236141064618	0.1043956043956044	0.03781
128	HomSap	OutOfAfrica_2T12	0.01	1.0	0.01	5.0	1.0	0.0	0.901	0.099	NA	NA	NA	NA	0.19315557401782646	0.19315557401782646	0.033180238476144173	0.05327413984461709	0.037965000000000006
129	HomSap	OutOfAfrica_2T12	0.01	1.0	0.01	50.0	1.0	0.0	0.905	0.095	NA	NA	NA	NA	0.23992978129523063	0.23992978129523063	0.013358000337947385	0.3569060773480663	0.03781
130	HomSap	OutOfAfrica_2T12	0.01	1.0	0.05	0.0	1.0	0.007	0.992	0.001	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.8629355488418933
131	HomSap	OutOfAfrica_2T12	0.01	1.0	0.05	1.0	1.0	0.001	0.999	0.0	0.0135952	1.0	0.02	1.0	0.0736112355166738	0.072995014418781	0.02078201533917295	0.08608608608608609	0.8591841841841842
132	HomSap	OutOfAfrica_2T12	0.01	1.0	0.05	10.0	1.0	0.003	0.995	0.002	0.0304281	0.6666666666666666	0.0325	0.6666666666666666	0.08415052918744134	0.08397180763315953	0.007174388638837172	0.578894472361809	0.8564894684052157
133	HomSap	OutOfAfrica_2T12	0.01	1.0	0.05	5.0	1.0	0.004	0.996	0.0	NA	0.0	NA	0.0	0.06649501026085003	0.06649501026085003	0.008263697073346886	0.3534136546184739	0.8571084337349398
134	HomSap	OutOfAfrica_2T12	0.01	1.0	0.05	50.0	1.0	0.003	0.997	0.0	0.460865	0.6666666666666666	0.4625	0.6666666666666666	0.20908607254902273	0.20961019649411264	0.008069484184203427	0.9679037111334002	0.8606469408224675
135	HomSap	OutOfAfrica_2T12	0.01	1.0	0.1	0.0	1.0	0.512	0.488	0.0	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.9301127049180328
136	HomSap	OutOfAfrica_2T12	0.01	1.0	0.1	1.0	1.0	0.534	0.466	0.0	0.12147064460000001	0.03745318352059925	0.13583333333333336	0.033707865168539325	0.09593392551295729	0.10875873516950674	0.018217893409836566	0.0815450643776824	0.9341309012875535
137	HomSap	OutOfAfrica_2T12	0.01	1.0	0.1	10.0	1.0	0.528	0.472	0.0	0.1836979730994152	0.32386363636363635	0.1941614906832298	0.30492424242424243	0.13418608624941186	0.15953002355609086	0.011790266995573768	0.4661016949152542	0.9350423728813558
138	HomSap	OutOfAfrica_2T12	0.01	1.0	0.1	5.0	1.0	0.523	0.477	0.0	0.18673591242718454	0.19694072657743786	0.19576530612244897	0.18738049713193117	0.11560202983492347	0.1497585562530865	0.015361540301095631	0.27672955974842767	0.9292138364779875
139	HomSap	OutOfAfrica_2T12	0.01	1.0	0.1	50.0	1.0	0.525	0.475	0.0	0.3021152888183857	0.8495238095238096	0.306689497716895	0.8342857142857143	0.3006459956794091	0.30375651729212216	0.009937530314484792	0.8694736842105263	0.932
140	HomSap	OutOfAfrica_2T12	0.01	1.0	0.5	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
141	HomSap	OutOfAfrica_2T12	0.01	1.0	0.5	1.0	1.0	0.998	0.002	0.0	0.1082064278	0.050100200400801605	0.1176086956521739	0.04609218436873747	NA	0.1176086956521739	0.015591198999512066	0.0	0.95
142	HomSap	OutOfAfrica_2T12	0.01	1.0	0.5	10.0	1.0	0.999	0.001	0.0	0.17030320068578553	0.4014014014014014	0.17799222797927458	0.3863863863863864	NA	0.17799222797927458	0.011121630274388315	0.0	0.975
143	HomSap	OutOfAfrica_2T12	0.01	1.0	0.5	5.0	1.0	1.0	0.0	0.0	0.11965642156779661	0.236	0.13041860465116278	0.215	NA	0.13041860465116278	0.011361329843532803	NA	NA
144	HomSap	OutOfAfrica_2T12	0.01	1.0	0.5	50.0	1.0	0.999	0.001	0.0	0.2960112415798817	0.8458458458458459	0.30236111111111114	0.8288288288288288	NA	0.30236111111111114	0.00918227280329926	0.0	1.0
145	HomSap	OutOfAfrica_2T12	0.01	1.0	1.0	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
146	HomSap	OutOfAfrica_2T12	0.01	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.08988419214285714	0.056	0.09701923076923075	0.052	NA	0.09701923076923075	0.01836720079780174	NA	NA
147	HomSap	OutOfAfrica_2T12	0.01	1.0	1.0	10.0	1.0	1.0	0.0	0.0	0.14983987642352942	0.425	0.16095959595959597	0.396	NA	0.16095959595959597	0.010569236827888536	NA	NA
148	HomSap	OutOfAfrica_2T12	0.01	1.0	1.0	5.0	1.0	1.0	0.0	0.0	0.11473301657024793	0.242	0.12167391304347823	0.23	NA	0.12167391304347823	0.01025438779370566	NA	NA
149	HomSap	OutOfAfrica_2T12	0.01	1.0	1.0	50.0	1.0	1.0	0.0	0.0	0.2918762145187793	0.852	0.2950892857142857	0.84	NA	0.2950892857142857	0.00934567296912786	NA	NA
150	HomSap	OutOfAfrica_2T12	0.1	0.0	0.01	0.0	1.0	0.0	0.521	0.479	NA	NA	NA	NA	NA	NA	NA	0.0	0.00623
151	HomSap	OutOfAfrica_2T12	0.1	0.0	0.01	1.0	1.0	0.0	0.516	0.484	NA	NA	NA	NA	0.1111111111111111	0.1111111111111111		0.001937984496124031	0.0060750000000000005
152	HomSap	OutOfAfrica_2T12	0.1	0.0	0.01	10.0	1.0	0.0	0.495	0.505	NA	NA	NA	NA	0.5045518207282913	0.5045518207282913	0.08004128160112879	0.03434343434343434	0.006105
153	HomSap	OutOfAfrica_2T12	0.1	0.0	0.01	5.0	1.0	0.0	0.519	0.481	NA	NA	NA	NA	0.4538961038961039	0.4538961038961039	0.1540015530014809	0.009633911368015413	0.006355
154	HomSap	OutOfAfrica_2T12	0.1	0.0	0.01	50.0	1.0	0.0	0.535	0.465	NA	NA	NA	NA	0.6085074886799026	0.6085074886799026	0.03660295101187203	0.16261682242990655	0.005665
155	HomSap	OutOfAfrica_2T12	0.1	0.0	0.05	0.0	1.0	0.995	0.004	0.001	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.406
156	HomSap	OutOfAfrica_2T12	0.1	0.0	0.05	1.0	1.0	0.988	0.011	0.001	0.10700516416666668	0.012145748987854251	0.128	0.010121457489878543	0.023255813953488372	0.11847780126849895	0.0880797133569691	0.09090909090909091	0.23124999999999998
157	HomSap	OutOfAfrica_2T12	0.1	0.0	0.05	10.0	1.0	0.992	0.004	0.004	0.1369658353409091	0.1774193548387097	0.14646341463414636	0.16532258064516128	0.10999999999999999	0.14602409638554217	0.019264047807236055	0.5	0.25375
158	HomSap	OutOfAfrica_2T12	0.1	0.0	0.05	5.0	1.0	0.995	0.003	0.002	0.11601307635294117	0.08542713567839195	0.12362500000000001	0.08040201005025126	NA	0.12362500000000001	0.02334353632788184	0.0	0.217
159	HomSap	OutOfAfrica_2T12	0.1	0.0	0.05	50.0	1.0	0.989	0.008	0.003	0.19264883780569514	0.6036400404448938	0.1976592082616179	0.5874620829120324	0.42095643995791393	0.19994163311711666	0.012017019730147719	0.75	0.3145454545454545
160	HomSap	OutOfAfrica_2T12	0.1	0.0	0.1	0.0	1.0	0.96	0.028	0.012	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.112625
161	HomSap	OutOfAfrica_2T12	0.1	0.0	0.1	1.0	1.0	0.957	0.033	0.01	0.18943812218032788	0.06374085684430512	0.24125	0.050156739811912224	1.0	0.25673469387755105	0.05203951579007187	0.030303030303030304	0.1283720930232558
162	HomSap	OutOfAfrica_2T12	0.1	0.0	0.1	10.0	1.0	0.944	0.044	0.012	0.15864203465336657	0.4247881355932203	0.17465753424657535	0.3866525423728814	0.6070966973405998	0.18506382426755452	0.0151191968992673	0.20454545454545456	0.12473214285714285
163	HomSap	OutOfAfrica_2T12	0.1	0.0	0.1	5.0	1.0	0.953	0.039	0.008	0.11229209371171171	0.23294858342077648	0.13095744680851062	0.19727177334732424	0.31356299108790797	0.13751251762879668	0.017448175981886915	0.1794871794871795	0.1453191489361702
164	HomSap	OutOfAfrica_2T12	0.1	0.0	0.1	50.0	1.0	0.956	0.038	0.006	0.3142162176271187	0.8640167364016736	0.3197348951911221	0.8483263598326359	0.7047290745149996	0.3347879851409894	0.011954122811564404	0.868421052631579	0.16613636363636364
165	HomSap	OutOfAfrica_2T12	0.1	0.0	0.5	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
166	HomSap	OutOfAfrica_2T12	0.1	0.0	0.5	1.0	1.0	1.0	0.0	0.0	0.10990060753012049	0.083	0.1365151515151515	0.066	NA	0.1365151515151515	0.03311172893711192	NA	NA
167	HomSap	OutOfAfrica_2T12	0.1	0.0	0.5	10.0	1.0	1.0	0.0	0.0	0.09269255205825243	0.515	0.11503614457831324	0.415	NA	0.11503614457831324	0.01102941035486136	NA	NA
168	HomSap	OutOfAfrica_2T12	0.1	0.0	0.5	5.0	1.0	1.0	0.0	0.0	0.05937309163793104	0.29	0.07186974789915965	0.238	NA	0.07186974789915965	0.009429149301149175	NA	NA
169	HomSap	OutOfAfrica_2T12	0.1	0.0	0.5	50.0	1.0	1.0	0.0	0.0	0.20950703114913177	0.979	0.21732105263157894	0.95	NA	0.21732105263157894	0.009451378372232155	NA	NA
170	HomSap	OutOfAfrica_2T12	0.1	0.0	1.0	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
171	HomSap	OutOfAfrica_2T12	0.1	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.04736933499999999	0.063	0.06829545454545453	0.044	NA	0.06829545454545453	0.02117264129666454	NA	NA
172	HomSap	OutOfAfrica_2T12	0.1	0.0	1.0	10.0	1.0	1.0	0.0	0.0	0.11018850873804971	0.523	0.13034831460674157	0.445	NA	0.13034831460674157	0.012261980453761362	NA	NA
173	HomSap	OutOfAfrica_2T12	0.1	0.0	1.0	5.0	1.0	1.0	0.0	0.0	0.06718913777597402	0.308	0.08705882352941176	0.238	NA	0.08705882352941176	0.011439174671543925	NA	NA
174	HomSap	OutOfAfrica_2T12	0.1	0.0	1.0	50.0	1.0	1.0	0.0	0.0	0.23151955675869124	0.978	0.24047189819724282	0.943	NA	0.24047189819724282	0.00990458114627485	NA	NA
175	HomSap	OutOfAfrica_2T12	0.1	0.5	0.01	0.0	1.0	0.0	0.999	0.001	NA	NA	NA	NA	NA	NA	NA	0.0	0.94862
176	HomSap	OutOfAfrica_2T12	0.1	0.5	0.01	1.0	1.0	0.0	0.999	0.001	NA	NA	NA	NA	0.009253870603023148	0.009253870603023148	0.0014619924921523719	0.06806806806806807	0.9477899999999999
177	HomSap	OutOfAfrica_2T12	0.1	0.5	0.01	10.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.016193605447816662	0.016193605447816662	0.0011317154577665369	0.581	0.95016
178	HomSap	OutOfAfrica_2T12	0.1	0.5	0.01	5.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.01864783435217745	0.01864783435217745	0.003763343609572216	0.344	0.948565
179	HomSap	OutOfAfrica_2T12	0.1	0.5	0.01	50.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.055297316009166174	0.055297316009166174	0.0030808523743434905	0.99	0.947905
180	HomSap	OutOfAfrica_2T12	0.1	0.5	0.05	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
181	HomSap	OutOfAfrica_2T12	0.1	0.5	0.05	1.0	1.0	1.0	0.0	0.0	0.11269644692307693	0.013	0.12166666666666666	0.012	NA	0.12166666666666666	0.08125980904270305	NA	NA
182	HomSap	OutOfAfrica_2T12	0.1	0.5	0.05	10.0	1.0	1.0	0.0	0.0	0.058715343618421054	0.152	0.06553191489361702	0.141	NA	0.06553191489361702	0.009575554368186957	NA	NA
183	HomSap	OutOfAfrica_2T12	0.1	0.5	0.05	5.0	1.0	1.0	0.0	0.0	0.06918843607142856	0.084	0.07154320987654322	0.081	NA	0.07154320987654322	0.01432419012192265	NA	NA
184	HomSap	OutOfAfrica_2T12	0.1	0.5	0.05	50.0	1.0	1.0	0.0	0.0	0.08249438673040152	0.523	0.08730223123732253	0.493	NA	0.08730223123732253	0.005789622733141956	NA	NA
185	HomSap	OutOfAfrica_2T12	0.1	0.5	0.1	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
186	HomSap	OutOfAfrica_2T12	0.1	0.5	0.1	1.0	1.0	1.0	0.0	0.0	0.01128316893069307	0.101	0.016746031746031745	0.063	NA	0.016746031746031745	0.0037458950568238637	NA	NA
187	HomSap	OutOfAfrica_2T12	0.1	0.5	0.1	10.0	1.0	1.0	0.0	0.0	0.021546192991789816	0.609	0.030058548009367685	0.427	NA	0.030058548009367685	0.003256871892438089	NA	NA
188	HomSap	OutOfAfrica_2T12	0.1	0.5	0.1	5.0	1.0	1.0	0.0	0.0	0.01650750953208556	0.374	0.024979591836734694	0.245	NA	0.024979591836734694	0.0035836439761591675	NA	NA
189	HomSap	OutOfAfrica_2T12	0.1	0.5	0.1	50.0	1.0	1.0	0.0	0.0	0.06423099342451874	0.987	0.06692266949152542	0.944	NA	0.06692266949152542	0.003648661338449087	NA	NA
190	HomSap	OutOfAfrica_2T12	0.1	0.5	0.5	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
191	HomSap	OutOfAfrica_2T12	0.1	0.5	0.5	1.0	1.0	1.0	0.0	0.0	0.02041343911111111	0.045	0.03155172413793104	0.029	NA	0.03155172413793104	0.005299545990150066	NA	NA
192	HomSap	OutOfAfrica_2T12	0.1	0.5	0.5	10.0	1.0	1.0	0.0	0.0	0.03291791413385827	0.381	0.04019607843137255	0.306	NA	0.04019607843137255	0.006261762304014591	NA	NA
193	HomSap	OutOfAfrica_2T12	0.1	0.5	0.5	5.0	1.0	1.0	0.0	0.0	0.0209590718627451	0.204	0.025937500000000002	0.16	NA	0.025937500000000002	0.003190489102850659	NA	NA
194	HomSap	OutOfAfrica_2T12	0.1	0.5	0.5	50.0	1.0	1.0	0.0	0.0	0.05539980100439078	0.911	0.0625700365408039	0.821	NA	0.0625700365408039	0.0035363797916773284	NA	NA
195	HomSap	OutOfAfrica_2T12	0.1	0.5	1.0	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
196	HomSap	OutOfAfrica_2T12	0.1	0.5	1.0	1.0	1.0	1.0	0.0	0.0	0.023809520952380953	0.042	0.03464285714285715	0.028	NA	0.03464285714285715	0.021238019609801994	NA	NA
197	HomSap	OutOfAfrica_2T12	0.1	0.5	1.0	10.0	1.0	1.0	0.0	0.0	0.028640305294117648	0.391	0.037064516129032256	0.31	NA	0.037064516129032256	0.0048232987003314935	NA	NA
198	HomSap	OutOfAfrica_2T12	0.1	0.5	1.0	5.0	1.0	1.0	0.0	0.0	0.03059400965517241	0.232	0.038502673796791446	0.187	NA	0.038502673796791446	0.0063527919286292325	NA	NA
199	HomSap	OutOfAfrica_2T12	0.1	0.5	1.0	50.0	1.0	1.0	0.0	0.0	0.06538386053846154	0.91	0.07178871548619448	0.833	NA	0.07178871548619448	0.004374787241691231	NA	NA
200	HomSap	OutOfAfrica_2T12	0.1	1.0	0.01	0.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	NA	NA	NA	0.0	0.89075
201	HomSap	OutOfAfrica_2T12	0.1	1.0	0.01	1.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.016679645952630218	0.016679645952630218	0.008419069360688418	0.081	0.8888199999999999
202	HomSap	OutOfAfrica_2T12	0.1	1.0	0.01	10.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.018991176630137253	0.018991176630137253	0.0023041148639391983	0.568	0.89048
203	HomSap	OutOfAfrica_2T12	0.1	1.0	0.01	5.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.012461545271903412	0.012461545271903412	0.0012412054810378413	0.315	0.8902899999999999
204	HomSap	OutOfAfrica_2T12	0.1	1.0	0.01	50.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.050006007117979215	0.050006007117979215	0.0028897554917626917	0.986	0.8908599999999999
205	HomSap	OutOfAfrica_2T12	0.1	1.0	0.05	0.0	1.0	0.756	0.244	0.0	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.9809426229508196
206	HomSap	OutOfAfrica_2T12	0.1	1.0	0.05	1.0	1.0	0.757	0.243	0.0	0.15425689375	0.010568031704095112	0.1625	0.010568031704095112	0.18877551020408162	0.16541950113378684	0.06637579158919617	0.00411522633744856	0.9819753086419752
207	HomSap	OutOfAfrica_2T12	0.1	1.0	0.05	10.0	1.0	0.798	0.202	0.0	0.10809640626956521	0.11528822055137844	0.11465116279069769	0.10776942355889724	0.06776591885558118	0.10002296668294133	0.015100024238537894	0.19306930693069307	0.9799257425742574
208	HomSap	OutOfAfrica_2T12	0.1	1.0	0.05	5.0	1.0	0.763	0.237	0.0	0.05781263924528301	0.06946264744429882	0.058333333333333334	0.06684141546526867	0.07103776288863216	0.062162065528080936	0.010668638800437199	0.09282700421940929	0.9795991561181434
209	HomSap	OutOfAfrica_2T12	0.1	1.0	0.05	50.0	1.0	0.765	0.235	0.0	0.09969074439178084	0.477124183006536	0.10442693409742121	0.4562091503267974	0.1083193692408261	0.10547740299595515	0.006906562183964376	0.548936170212766	0.9819148936170212
210	HomSap	OutOfAfrica_2T12	0.1	1.0	0.1	0.0	1.0	0.993	0.007	0.0	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.9842857142857142
211	HomSap	OutOfAfrica_2T12	0.1	1.0	0.1	1.0	1.0	0.99	0.01	0.0	0.06776435750000001	0.024242424242424242	0.07613636363636363	0.022222222222222223	0.15897435897435896	0.07973801560758081	0.023861854171232086	0.1	0.9785
212	HomSap	OutOfAfrica_2T12	0.1	1.0	0.1	10.0	1.0	0.99	0.01	0.0	0.0485958280543933	0.24141414141414141	0.052278761061946906	0.22828282828282828	NA	0.052278761061946906	0.005312646898755589	0.0	0.9884999999999999
213	HomSap	OutOfAfrica_2T12	0.1	1.0	0.1	5.0	1.0	0.985	0.015	0.0	0.04497107069565218	0.116751269035533	0.04754545454545454	0.1116751269035533	0.07106598984771574	0.04775735125988932	0.006960374002584771	0.06666666666666667	0.9876666666666666
214	HomSap	OutOfAfrica_2T12	0.1	1.0	0.1	50.0	1.0	0.992	0.008	0.0	0.08912026815602837	0.7106854838709677	0.09200440528634361	0.686491935483871	0.2650218890729637	0.09351547501373768	0.004433848832893132	0.75	0.975
215	HomSap	OutOfAfrica_2T12	0.1	1.0	0.5	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
216	HomSap	OutOfAfrica_2T12	0.1	1.0	0.5	1.0	1.0	1.0	0.0	0.0	0.045887097173913045	0.023	0.05722222222222222	0.018	NA	0.05722222222222222	0.016623582657270614	NA	NA
217	HomSap	OutOfAfrica_2T12	0.1	1.0	0.5	10.0	1.0	1.0	0.0	0.0	0.06815154198689956	0.229	0.08051020408163266	0.196	NA	0.08051020408163266	0.009953580092671192	NA	NA
218	HomSap	OutOfAfrica_2T12	0.1	1.0	0.5	5.0	1.0	1.0	0.0	0.0	0.04908840129310345	0.116	0.06091397849462367	0.093	NA	0.06091397849462367	0.0080659341125205	NA	NA
219	HomSap	OutOfAfrica_2T12	0.1	1.0	0.5	50.0	1.0	1.0	0.0	0.0	0.08201153220963173	0.706	0.08956790123456791	0.648	NA	0.08956790123456791	0.004017576816289628	NA	NA
220	HomSap	OutOfAfrica_2T12	0.1	1.0	1.0	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
221	HomSap	OutOfAfrica_2T12	0.1	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.04996132521739131	0.023	0.057105263157894735	0.019	NA	0.057105263157894735	0.016398348001384625	NA	NA
222	HomSap	OutOfAfrica_2T12	0.1	1.0	1.0	10.0	1.0	1.0	0.0	0.0	0.06384679036	0.25	0.07685990338164252	0.207	NA	0.07685990338164252	0.009522521418919147	NA	NA
223	HomSap	OutOfAfrica_2T12	0.1	1.0	1.0	5.0	1.0	1.0	0.0	0.0	0.056463765624999995	0.12	0.06927835051546392	0.097	NA	0.06927835051546392	0.011630402730312173	NA	NA
224	HomSap	OutOfAfrica_2T12	0.1	1.0	1.0	50.0	1.0	1.0	0.0	0.0	0.08451175884005764	0.694	0.08856488549618322	0.655	NA	0.08856488549618322	0.004517825291646809	NA	NA
