	Species	Demog Model	Selection Coefficient	Dominance Coefficient	Sweep Start Time	Gene Conversion Ratio	Good Rep %	Fixed %	Partial %	Sweeping mut absent from samp%	Mean Recombinant Pop Freq (fixed)	Fraction Soft in Pop (fixed)	Mean Recombinant Sample Freq (fixed)	Fraction Soft in Sample (fixed)	Mean Recombinant Sample Freq (incomplete)	Mean Rec Sample Freq (all)	SEM Rec Sample Freq (all)	Fraction Soft in Sample (incomplete)	Mean Sweep Freq in Sample (incomplete)
27	AraTha	const1pop	0.001	0.5	0.01	10.0	1.0	0.0	0.724	0.276	NA	NA	NA	NA	NA	NA	NA	0.0	0.01196
28	AraTha	const1pop	0.001	0.5	0.01	5.0	1.0	0.0	0.724	0.276	NA	NA	NA	NA	0.14285714285714285	0.14285714285714285		0.0013812154696132596	0.01117
29	AraTha	const1pop	0.001	0.5	0.01	50.0	1.0	0.0	0.725	0.275	NA	NA	NA	NA	0.64421768707483	0.64421768707483	0.14223870022317162	0.009655172413793104	0.011760000000000001
30	AraTha	const1pop	0.001	0.5	0.05	0.0	1.0	0.0	0.956	0.044	NA	NA	NA	NA	NA	NA	NA	0.0	0.081095
31	AraTha	const1pop	0.001	0.5	0.05	1.0	1.0	0.0	0.935	0.065	NA	NA	NA	NA	0.8648648648648649	0.8648648648648649		0.0010695187165775401	0.07615000000000001
32	AraTha	const1pop	0.001	0.5	0.05	10.0	1.0	0.0	0.951	0.049	NA	NA	NA	NA	0.25294277260913417	0.25294277260913417	0.06615840430165172	0.025236593059936908	0.07683000000000001
33	AraTha	const1pop	0.001	0.5	0.05	5.0	1.0	0.0	0.95	0.05	NA	NA	NA	NA	0.4016353808918929	0.4016353808918929	0.14327376403041758	0.011578947368421053	0.080765
34	AraTha	const1pop	0.001	0.5	0.05	50.0	1.0	0.0	0.956	0.044	NA	NA	NA	NA	0.31469858515404486	0.31469858515404486	0.03149392877355637	0.11401673640167365	0.08096
35	AraTha	const1pop	0.001	0.5	0.1	0.0	1.0	0.0	0.988	0.012	NA	NA	NA	NA	NA	NA	NA	0.0	0.22425
36	AraTha	const1pop	0.001	0.5	0.1	1.0	1.0	0.0	0.988	0.012	NA	NA	NA	NA	0.06477635601925487	0.06477635601925487	0.028827173417789544	0.006072874493927126	0.23259500000000002
37	AraTha	const1pop	0.001	0.5	0.1	10.0	1.0	0.0	0.985	0.015	NA	NA	NA	NA	0.25303096191578495	0.25303096191578495	0.03806153527841109	0.07614213197969544	0.23777500000000001
38	AraTha	const1pop	0.001	0.5	0.1	5.0	1.0	0.0	0.99	0.01	NA	NA	NA	NA	0.21060540575527542	0.21060540575527542	0.05697943224631335	0.02727272727272727	0.237065
39	AraTha	const1pop	0.001	0.5	0.1	50.0	1.0	0.0	0.988	0.012	NA	NA	NA	NA	0.27367576399123117	0.27367576399123117	0.02005927884434767	0.2854251012145749	0.226895
40	AraTha	const1pop	0.001	0.5	0.5	0.0	1.0	0.922	0.078	0.0	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.8960256410256409
41	AraTha	const1pop	0.001	0.5	0.5	1.0	1.0	0.9	0.1	0.0	0.39189999999999997	0.005555555555555556	0.485	0.0044444444444444444	0.09979981521404374	0.35659993840468124	0.1632921603804799	0.02	0.9033999999999998
42	AraTha	const1pop	0.001	0.5	0.5	10.0	1.0	0.92	0.08	0.0	0.29925268817204304	0.10108695652173913	0.31329545454545454	0.09565217391304348	0.5660752291784623	0.3343604357648718	0.03491079919815575	0.1	0.9144375
43	AraTha	const1pop	0.001	0.5	0.5	5.0	1.0	0.924	0.076	0.0	0.21378205128205124	0.04220779220779221	0.22791666666666666	0.03896103896103896	0.2054957608966518	0.22518240986544535	0.03986528413078737	0.06578947368421052	0.909407894736842
44	AraTha	const1pop	0.001	0.5	0.5	50.0	1.0	0.917	0.083	0.0	0.33550132978723407	0.4100327153762268	0.34508196721311474	0.39912758996728465	0.41497617545990695	0.35227695923851987	0.01722331103120815	0.5060240963855421	0.9020481927710842
45	AraTha	const1pop	0.001	0.5	1.0	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
46	AraTha	const1pop	0.001	0.5	1.0	1.0	1.0	1.0	0.0	0.0	0.31875	0.008	0.31437499999999996	0.008	NA	0.31437499999999996	0.11142116647785426	NA	NA
47	AraTha	const1pop	0.001	0.5	1.0	10.0	1.0	1.0	0.0	0.0	0.30721875	0.08	0.3225657894736842	0.076	NA	0.3225657894736842	0.039588286126457733	NA	NA
48	AraTha	const1pop	0.001	0.5	1.0	5.0	1.0	1.0	0.0	0.0	0.3278020833333333	0.048	0.35077777777777774	0.045	NA	0.35077777777777774	0.05409656432348489	NA	NA
49	AraTha	const1pop	0.001	0.5	1.0	50.0	1.0	1.0	0.0	0.0	0.3241437823834197	0.386	0.33586021505376346	0.372	NA	0.33586021505376346	0.017738590707542277	NA	NA
50	AraTha	const1pop	0.001	1.0	0.01	0.0	1.0	0.0	0.747	0.253	NA	NA	NA	NA	NA	NA	NA	0.0	0.012350000000000002
51	AraTha	const1pop	0.001	1.0	0.01	1.0	1.0	0.0	0.739	0.261	NA	NA	NA	NA	NA	NA	NA	0.0	0.013135
52	AraTha	const1pop	0.001	1.0	0.01	10.0	1.0	0.0	0.743	0.257	NA	NA	NA	NA	0.625	0.625	0.37499999999999994	0.0026917900403768506	0.012690000000000002
53	AraTha	const1pop	0.001	1.0	0.01	5.0	1.0	0.0	0.726	0.274	NA	NA	NA	NA	1.0	1.0		0.0013774104683195593	0.012920000000000001
54	AraTha	const1pop	0.001	1.0	0.01	50.0	1.0	0.0	0.737	0.263	NA	NA	NA	NA	0.479265873015873	0.479265873015873	0.0980970219472314	0.016282225237449117	0.013415000000000003
55	AraTha	const1pop	0.001	1.0	0.05	0.0	1.0	0.0	0.968	0.032	NA	NA	NA	NA	NA	NA	NA	0.0	0.12289
56	AraTha	const1pop	0.001	1.0	0.05	1.0	1.0	0.0	0.975	0.025	NA	NA	NA	NA	0.13540818556225132	0.13540818556225132	0.03846183418456184	0.0071794871794871795	0.123945
57	AraTha	const1pop	0.001	1.0	0.05	10.0	1.0	0.0	0.969	0.031	NA	NA	NA	NA	0.1590178029088851	0.1590178029088851	0.03255250447981074	0.02786377708978328	0.109425
58	AraTha	const1pop	0.001	1.0	0.05	5.0	1.0	0.0	0.972	0.028	NA	NA	NA	NA	0.21237966696360602	0.21237966696360602	0.07902990165824718	0.01646090534979424	0.1162
59	AraTha	const1pop	0.001	1.0	0.05	50.0	1.0	0.0	0.977	0.023	NA	NA	NA	NA	0.24098498033701968	0.24098498033701968	0.02760280789048104	0.12384851586489252	0.114975
60	AraTha	const1pop	0.001	1.0	0.1	0.0	1.0	0.0	0.995	0.005	NA	NA	NA	NA	NA	NA	NA	0.0	0.35147
61	AraTha	const1pop	0.001	1.0	0.1	1.0	1.0	0.0	0.996	0.004	NA	NA	NA	NA	0.16636526833995968	0.16636526833995968	0.09890956222148804	0.0050200803212851405	0.35534000000000004
62	AraTha	const1pop	0.001	1.0	0.1	10.0	1.0	0.0	0.995	0.005	NA	NA	NA	NA	0.12412931644813954	0.12412931644813954	0.02198572277057704	0.08944723618090453	0.34902
63	AraTha	const1pop	0.001	1.0	0.1	5.0	1.0	0.0	0.991	0.009	NA	NA	NA	NA	0.19867856014192295	0.19867856014192295	0.03850323785328174	0.054490413723511606	0.354025
