	Species	Demog Model	Selection Coefficient	Dominance Coefficient	Sweep Start Time	Gene Conversion Ratio	Good Rep %	Fixed %	Partial %	Sweeping mut absent from samp%	Mean Recombinant Pop Freq (fixed)	Fraction Soft in Pop (fixed)	Mean Recombinant Sample Freq (fixed)	Fraction Soft in Sample (fixed)	Mean Recombinant Sample Freq (incomplete)	Mean Rec Sample Freq (all)	SEM Rec Sample Freq (all)	Fraction Soft in Sample (incomplete)	Mean Sweep Freq in Sample (incomplete)
148	HomSap	const1pop	0.01	1.0	1.0	5.0	1.0	1.0	0.0	0.0	0.12844422310756973	0.251	0.13551063829787233	0.235	NA	0.13551063829787233	0.012101843037287749	NA	NA
149	HomSap	const1pop	0.01	1.0	1.0	50.0	1.0	1.0	0.0	0.0	0.29215898876404495	0.89	0.29752	0.875	NA	0.29752	0.008707597461235261	NA	NA
150	HomSap	const1pop	0.1	0.0	0.01	0.0	1.0	0.0	0.752	0.248	NA	NA	NA	NA	NA	NA	NA	0.0	0.016640000000000002
151	HomSap	const1pop	0.1	0.0	0.01	1.0	1.0	0.0	0.743	0.257	NA	NA	NA	NA	0.2890996925779535	0.2890996925779535	0.1795281788114569	0.006729475100942127	0.017645000000000004
152	HomSap	const1pop	0.1	0.0	0.01	10.0	1.0	0.0	0.766	0.234	NA	NA	NA	NA	0.5498708147353467	0.5498708147353467	0.05762265857703906	0.05483028720626632	0.0165
153	HomSap	const1pop	0.1	0.0	0.01	5.0	1.0	0.0	0.719	0.281	NA	NA	NA	NA	0.360821765953345	0.360821765953345	0.0830425586985351	0.02642559109874826	0.016980000000000002
154	HomSap	const1pop	0.1	0.0	0.01	50.0	1.0	0.0	0.757	0.243	NA	NA	NA	NA	0.5334630937682557	0.5334630937682557	0.029739456353751737	0.21532364597093792	0.01906
155	HomSap	const1pop	0.1	0.0	0.05	0.0	1.0	0.973	0.025	0.002	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.34129629629629626
156	HomSap	const1pop	0.1	0.0	0.05	1.0	1.0	0.96	0.036	0.004	0.049304347826086954	0.11979166666666667	0.06925	0.08333333333333333	1.0	0.09195121951219512	0.022165197174967483	0.05555555555555555	0.32637499999999997
157	HomSap	const1pop	0.1	0.0	0.05	10.0	1.0	0.954	0.04	0.006	0.08744816053511704	0.6268343815513627	0.10877593360995849	0.5052410901467506	0.367112827688668	0.1170759141426078	0.010692076129578527	0.4	0.2451086956521739
158	HomSap	const1pop	0.1	0.0	0.05	5.0	1.0	0.97	0.03	0.0	0.068325	0.4329896907216495	0.08681538461538461	0.33505154639175255	0.3397775813816468	0.08989091284354586	0.011000025794322108	0.13333333333333333	0.2328333333333333
159	HomSap	const1pop	0.1	0.0	0.05	50.0	1.0	0.964	0.033	0.003	0.2285545645330535	0.9885892116182573	0.23269024651661308	0.9678423236514523	0.637348818390545	0.2440712688505674	0.009862291974733916	0.8181818181818182	0.3620833333333333
160	HomSap	const1pop	0.1	0.0	0.1	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
161	HomSap	const1pop	0.1	0.0	0.1	1.0	1.0	1.0	0.0	0.0	0.04414220183486239	0.109	0.06631944444444444	0.072	NA	0.06631944444444444	0.018953187805964795	NA	NA
162	HomSap	const1pop	0.1	0.0	0.1	10.0	1.0	1.0	0.0	0.0	0.1073086696562033	0.669	0.13258302583025833	0.542	NA	0.13258302583025833	0.010800713581210484	NA	NA
163	HomSap	const1pop	0.1	0.0	0.1	5.0	1.0	1.0	0.0	0.0	0.07641820580474934	0.379	0.10328671328671328	0.286	NA	0.10328671328671328	0.012583233128844736	NA	NA
164	HomSap	const1pop	0.1	0.0	0.1	50.0	1.0	1.0	0.0	0.0	0.24610404040404038	0.99	0.2520445134575569	0.966	NA	0.2520445134575569	0.009901792899191564	NA	NA
165	HomSap	const1pop	0.1	0.0	0.5	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
166	HomSap	const1pop	0.1	0.0	0.5	1.0	1.0	1.0	0.0	0.0	0.057649532710280366	0.107	0.07450617283950617	0.081	NA	0.07450617283950617	0.01958000463007668	NA	NA
167	HomSap	const1pop	0.1	0.0	0.5	10.0	1.0	1.0	0.0	0.0	0.08103943217665616	0.634	0.1033829365079365	0.504	NA	0.1033829365079365	0.009180288411009246	NA	NA
168	HomSap	const1pop	0.1	0.0	0.5	5.0	1.0	1.0	0.0	0.0	0.055652068126520675	0.411	0.07639261744966443	0.298	NA	0.07639261744966443	0.009998162138616942	NA	NA
169	HomSap	const1pop	0.1	0.0	0.5	50.0	1.0	1.0	0.0	0.0	0.24412010050251254	0.995	0.2495328542094456	0.974	NA	0.2495328542094456	0.010040981805210663	NA	NA
170	HomSap	const1pop	0.1	0.0	1.0	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
171	HomSap	const1pop	0.1	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.06915789473684208	0.095	0.0967391304347826	0.069	NA	0.0967391304347826	0.023148356292642325	NA	NA
172	HomSap	const1pop	0.1	0.0	1.0	10.0	1.0	1.0	0.0	0.0	0.08812731481481481	0.648	0.11057617187499999	0.512	NA	0.11057617187499999	0.00928468916059634	NA	NA
173	HomSap	const1pop	0.1	0.0	1.0	5.0	1.0	1.0	0.0	0.0	0.08360975609756098	0.369	0.1105935251798561	0.278	NA	0.1105935251798561	0.013655553184450624	NA	NA
174	HomSap	const1pop	0.1	0.0	1.0	50.0	1.0	1.0	0.0	0.0	0.2512439637826962	0.994	0.2553465851172273	0.981	NA	0.2553465851172273	0.009806623386303762	NA	NA
175	HomSap	const1pop	0.1	0.5	0.01	0.0	1.0	0.258	0.742	0.0	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.9946293800539083
176	HomSap	const1pop	0.1	0.5	0.01	1.0	1.0	0.251	0.749	0.0	0.012714285714285718	0.055776892430278883	0.015833333333333335	0.04780876494023904	0.017865234496114137	0.017357259205418932	0.002854927457898721	0.04806408544726302	0.995287049399199
177	HomSap	const1pop	0.1	0.5	0.01	10.0	1.0	0.27	0.73	0.0	0.028192307692307694	0.48148148148148145	0.040927835051546395	0.3592592592592593	0.039846268615362654	0.040115965130297936	0.005695115108420176	0.4	0.9957945205479452
178	HomSap	const1pop	0.1	0.5	0.01	5.0	1.0	0.274	0.726	0.0	0.015333333333333332	0.33941605839416056	0.019133333333333336	0.2737226277372263	0.028384808511552284	0.02546942767807992	0.0031579584795725923	0.22451790633608815	0.9959573002754821
179	HomSap	const1pop	0.1	0.5	0.01	50.0	1.0	0.287	0.713	0.0	0.06279136690647483	0.9686411149825784	0.06769531250000001	0.89198606271777	0.06610409614029028	0.06655520509719581	0.0038751691946875074	0.9074333800841514	0.9948667601683028
180	HomSap	const1pop	0.1	0.5	0.05	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
181	HomSap	const1pop	0.1	0.5	0.05	1.0	1.0	1.0	0.0	0.0	0.028308333333333335	0.06	0.041428571428571426	0.042	NA	0.041428571428571426	0.023598513281611038	NA	NA
182	HomSap	const1pop	0.1	0.5	0.05	10.0	1.0	1.0	0.0	0.0	0.026497946611909653	0.487	0.033288770053475934	0.374	NA	0.033288770053475934	0.004595277753532124	NA	NA
183	HomSap	const1pop	0.1	0.5	0.05	5.0	1.0	1.0	0.0	0.0	0.021273550724637682	0.276	0.029698492462311557	0.199	NA	0.029698492462311557	0.0036318721960774784	NA	NA
184	HomSap	const1pop	0.1	0.5	0.05	50.0	1.0	1.0	0.0	0.0	0.06579153439153439	0.945	0.06934537246049662	0.886	NA	0.06934537246049662	0.004255897457316402	NA	NA
185	HomSap	const1pop	0.1	0.5	0.1	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
186	HomSap	const1pop	0.1	0.5	0.1	1.0	1.0	1.0	0.0	0.0	0.013292452830188674	0.053	0.018684210526315793	0.038	NA	0.018684210526315793	0.0027886952401566067	NA	NA
187	HomSap	const1pop	0.1	0.5	0.1	10.0	1.0	1.0	0.0	0.0	0.03168775510204082	0.49	0.042164383561643835	0.365	NA	0.042164383561643835	0.006044481197784561	NA	NA
188	HomSap	const1pop	0.1	0.5	0.1	5.0	1.0	1.0	0.0	0.0	0.017714285714285714	0.266	0.024145077720207256	0.193	NA	0.024145077720207256	0.003168773463835462	NA	NA
189	HomSap	const1pop	0.1	0.5	0.1	50.0	1.0	1.0	0.0	0.0	0.05761939520333681	0.959	0.06248876404494382	0.89	NA	0.06248876404494382	0.003288131726325574	NA	NA
190	HomSap	const1pop	0.1	0.5	0.5	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
191	HomSap	const1pop	0.1	0.5	0.5	1.0	1.0	1.0	0.0	0.0	0.01596323529411765	0.068	0.024444444444444435	0.045	NA	0.024444444444444435	0.007322344077096449	NA	NA
192	HomSap	const1pop	0.1	0.5	0.5	10.0	1.0	1.0	0.0	0.0	0.02538516260162602	0.492	0.03397606382978724	0.376	NA	0.03397606382978724	0.003269275392610222	NA	NA
193	HomSap	const1pop	0.1	0.5	0.5	5.0	1.0	1.0	0.0	0.0	0.02340753424657534	0.292	0.032881773399014776	0.203	NA	0.032881773399014776	0.0056614805621692755	NA	NA
194	HomSap	const1pop	0.1	0.5	0.5	50.0	1.0	1.0	0.0	0.0	0.06586562500000001	0.96	0.07083333333333333	0.894	NA	0.07083333333333333	0.003961055433940019	NA	NA
195	HomSap	const1pop	0.1	0.5	1.0	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
196	HomSap	const1pop	0.1	0.5	1.0	1.0	1.0	1.0	0.0	0.0	0.021585714285714284	0.07	0.04038461538461537	0.039	NA	0.04038461538461537	0.01133227839326571	NA	NA
197	HomSap	const1pop	0.1	0.5	1.0	10.0	1.0	1.0	0.0	0.0	0.024585603112840467	0.514	0.03280205655526992	0.389	NA	0.03280205655526992	0.00462153621355191	NA	NA
198	HomSap	const1pop	0.1	0.5	1.0	5.0	1.0	1.0	0.0	0.0	0.019989010989010993	0.273	0.028080808080808085	0.198	NA	0.028080808080808085	0.0036370294273901423	NA	NA
199	HomSap	const1pop	0.1	0.5	1.0	50.0	1.0	1.0	0.0	0.0	0.06925679916317991	0.956	0.07455367231638418	0.885	NA	0.07455367231638418	0.004482392018114977	NA	NA
200	HomSap	const1pop	0.1	1.0	0.01	0.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	NA	NA	NA	0.0	0.93022
201	HomSap	const1pop	0.1	1.0	0.01	1.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.01133732465015845	0.01133732465015845	0.0011460615747892215	0.063	0.93123
202	HomSap	const1pop	0.1	1.0	0.01	10.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.021456129515360918	0.021456129515360918	0.0016595769060564047	0.441	0.929075
203	HomSap	const1pop	0.1	1.0	0.01	5.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.01859750138302209	0.01859750138302209	0.0013430030520228031	0.246	0.929205
204	HomSap	const1pop	0.1	1.0	0.01	50.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.053099544512452766	0.053099544512452766	0.002439036327910266	0.923	0.93088
205	HomSap	const1pop	0.1	1.0	0.05	0.0	1.0	0.635	0.365	0.0	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.9839315068493151
206	HomSap	const1pop	0.1	1.0	0.05	1.0	1.0	0.646	0.354	0.0	0.019108695652173914	0.03560371517027864	0.01973684210526316	0.029411764705882353	0.02657825309348905	0.021763926842515272	0.003665837660846429	0.022598870056497175	0.9842937853107344
207	HomSap	const1pop	0.1	1.0	0.05	10.0	1.0	0.661	0.339	0.0	0.048898058252427185	0.31164901664145234	0.0555027932960894	0.2708018154311649	0.04436453457131049	0.05237155590358126	0.00641528752588927	0.20648967551622419	0.9848672566371681
208	HomSap	const1pop	0.1	1.0	0.05	5.0	1.0	0.642	0.358	0.0	0.032595744680851066	0.14641744548286603	0.0381875	0.12461059190031153	0.08079682903224185	0.05457570347393918	0.009906181622257296	0.13966480446927373	0.9850418994413407
209	HomSap	const1pop	0.1	1.0	0.05	50.0	1.0	0.671	0.329	0.0	0.07028598484848486	0.7868852459016393	0.07608829568788503	0.7257824143070045	0.08619374846567628	0.07934902593051028	0.003899624985945704	0.7051671732522796	0.9866261398176293
210	HomSap	const1pop	0.1	1.0	0.1	0.0	1.0	0.968	0.032	0.0	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.9740625
211	HomSap	const1pop	0.1	1.0	0.1	1.0	1.0	0.968	0.032	0.0	0.0418030303030303	0.03409090909090909	0.051964285714285706	0.028925619834710745	0.03535353535353535	0.051391501219087414	0.009599964525091039	0.03125	0.98421875
212	HomSap	const1pop	0.1	1.0	0.1	10.0	1.0	0.967	0.033	0.0	0.04375844594594595	0.30610134436401243	0.05142023346303502	0.265770423991727	0.17508910968421823	0.054699332453748216	0.005337301888018497	0.21212121212121213	0.9836363636363636
213	HomSap	const1pop	0.1	1.0	0.1	5.0	1.0	0.982	0.018	0.0	0.03888823529411765	0.17311608961303462	0.049416058394160585	0.1395112016293279	0.09326530612244899	0.05004698282190574	0.0046440585788064	0.1111111111111111	0.9863888888888889
214	HomSap	const1pop	0.1	1.0	0.1	50.0	1.0	0.968	0.032	0.0	0.08379411764705881	0.7551652892561983	0.09085755813953489	0.7107438016528925	0.118672221693949	0.09152826633871934	0.004587682215610524	0.53125	0.9846874999999999
215	HomSap	const1pop	0.1	1.0	0.5	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
216	HomSap	const1pop	0.1	1.0	0.5	1.0	1.0	1.0	0.0	0.0	0.029800000000000004	0.04	0.033714285714285704	0.035	NA	0.033714285714285704	0.004971950132015214	NA	NA
217	HomSap	const1pop	0.1	1.0	0.5	10.0	1.0	1.0	0.0	0.0	0.04597338403041824	0.263	0.053967889908256884	0.218	NA	0.053967889908256884	0.005703097380523405	NA	NA
218	HomSap	const1pop	0.1	1.0	0.5	5.0	1.0	1.0	0.0	0.0	0.045939849624060156	0.133	0.055714285714285716	0.112	NA	0.055714285714285716	0.010392640981887864	NA	NA
219	HomSap	const1pop	0.1	1.0	0.5	50.0	1.0	1.0	0.0	0.0	0.0829764542936288	0.722	0.08945845697329377	0.674	NA	0.08945845697329377	0.0039463571791317886	NA	NA
220	HomSap	const1pop	0.1	1.0	1.0	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
221	HomSap	const1pop	0.1	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.06316129032258064	0.031	0.07615384615384616	0.026	NA	0.07615384615384616	0.03760964247504344	NA	NA
222	HomSap	const1pop	0.1	1.0	1.0	10.0	1.0	1.0	0.0	0.0	0.05096853146853147	0.286	0.06142561983471075	0.242	NA	0.06142561983471075	0.006961320532736422	NA	NA
223	HomSap	const1pop	0.1	1.0	1.0	5.0	1.0	1.0	0.0	0.0	0.05195348837209302	0.129	0.06066371681415929	0.113	NA	0.06066371681415929	0.010050344279467245	NA	NA
224	HomSap	const1pop	0.1	1.0	1.0	50.0	1.0	1.0	0.0	0.0	0.07892734478203434	0.757	0.08514347202295554	0.697	NA	0.08514347202295554	0.004057331893420542	NA	NA
