	Species	Demog Model	Selection Coefficient	Dominance Coefficient	Sweep Start Time	Gene Conversion Ratio	Good Rep %	Fixed %	Partial %	Sweeping mut absent from samp%	Mean Recombinant Pop Freq (fixed)	Fraction Soft in Pop (fixed)	Mean Recombinant Sample Freq (fixed)	Fraction Soft in Sample (fixed)	Mean Recombinant Sample Freq (incomplete)	Mean Rec Sample Freq (all)	SEM Rec Sample Freq (all)	Fraction Soft in Sample (incomplete)	Mean Sweep Freq in Sample (incomplete)
61	AraTha	African3Epoch_1H18	0.001	1.0	0.1	1.0	1.0	0.83	0.17	0.0	0.07627759766666667	0.043373493975903614	0.09338709677419353	0.03734939759036145	0.18618920537054473	0.11048222204194245	0.021627087758102258	0.041176470588235294	0.9625588235294117
62	AraTha	African3Epoch_1H18	0.001	1.0	0.1	10.0	1.0	0.838	0.162	0.0	0.10576831357012195	0.3914081145584726	0.11212662337662337	0.36754176610978523	0.1276185683538982	0.1141776696130513	0.008431537727610187	0.29012345679012347	0.966820987654321
63	AraTha	African3Epoch_1H18	0.001	1.0	0.1	5.0	1.0	0.84	0.16	0.0	0.09563794187373735	0.2357142857142857	0.10444444444444442	0.21428571428571427	0.1352939626487918	0.10958603081183567	0.010855326332206941	0.225	0.96478125
64	AraTha	African3Epoch_1H18	0.001	1.0	0.1	50.0	1.0	0.837	0.163	0.0	0.200797302611336	0.8853046594982079	0.20475895316804407	0.8673835125448028	0.2608850014626468	0.21300308482118785	0.007726481158739887	0.7668711656441718	0.9637730061349695
65	AraTha	African3Epoch_1H18	0.001	1.0	0.5	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
66	AraTha	African3Epoch_1H18	0.001	1.0	0.5	1.0	1.0	1.0	0.0	0.0	0.07775583010526317	0.057	0.08410000000000001	0.05	NA	0.08410000000000001	0.014652220003139734	NA	NA
67	AraTha	African3Epoch_1H18	0.001	1.0	0.5	10.0	1.0	1.0	0.0	0.0	0.10452563935954022	0.435	0.1167007672634271	0.391	NA	0.1167007672634271	0.007950678338986862	NA	NA
68	AraTha	African3Epoch_1H18	0.001	1.0	0.5	5.0	1.0	1.0	0.0	0.0	0.08969454708868778	0.221	0.10300000000000001	0.195	NA	0.10300000000000001	0.012026185193977846	NA	NA
69	AraTha	African3Epoch_1H18	0.001	1.0	0.5	50.0	1.0	1.0	0.0	0.0	0.20338490787802074	0.869	0.2096682464454976	0.844	NA	0.2096682464454976	0.007137404037952324	NA	NA
70	AraTha	African3Epoch_1H18	0.001	1.0	1.0	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
