	Species	Demog Model	Selection Coefficient	Dominance Coefficient	Sweep Start Time	Gene Conversion Ratio	Good Rep %	Fixed %	Partial %	Sweeping mut absent from samp%	Mean Recombinant Pop Freq (fixed)	Fraction Soft in Pop (fixed)	Mean Recombinant Sample Freq (fixed)	Fraction Soft in Sample (fixed)	Mean Recombinant Sample Freq (incomplete)	Mean Rec Sample Freq (all)	SEM Rec Sample Freq (all)	Fraction Soft in Sample (incomplete)	Mean Sweep Freq in Sample (incomplete)
121	HomSap	OutOfAfrica_2T12	0.01	0.5	1.0	1.0	1.0	1.0	0.0	0.0	0.08385988452380952	0.063	0.09158333333333334	0.06	NA	0.09158333333333334	0.01934429786005896	NA	NA
122	HomSap	OutOfAfrica_2T12	0.01	0.5	1.0	10.0	1.0	1.0	0.0	0.0	0.11520171255928853	0.506	0.12250526315789473	0.475	NA	0.12250526315789473	0.008289286766149394	NA	NA
123	HomSap	OutOfAfrica_2T12	0.01	0.5	1.0	5.0	1.0	1.0	0.0	0.0	0.10090058541666667	0.3	0.11083333333333335	0.27	NA	0.11083333333333335	0.00984576605366657	NA	NA
124	HomSap	OutOfAfrica_2T12	0.01	0.5	1.0	50.0	1.0	1.0	0.0	0.0	0.29720659914167535	0.967	0.300625	0.96	NA	0.300625	0.008757899321758961	NA	NA
125	HomSap	OutOfAfrica_2T12	0.01	1.0	0.01	0.0	1.0	0.0	0.853	0.147	NA	NA	NA	NA	NA	NA	NA	0.0	0.02332
126	HomSap	OutOfAfrica_2T12	0.01	1.0	0.01	1.0	1.0	0.0	0.842	0.158	NA	NA	NA	NA	0.15158730158730158	0.15158730158730158	0.04886595009162585	0.0059382422802850355	0.022675000000000004
127	HomSap	OutOfAfrica_2T12	0.01	1.0	0.01	10.0	1.0	0.0	0.852	0.148	NA	NA	NA	NA	0.24093559413854504	0.24093559413854504	0.03411297089258068	0.057511737089201875	0.023435
128	HomSap	OutOfAfrica_2T12	0.01	1.0	0.01	5.0	1.0	0.0	0.826	0.174	NA	NA	NA	NA	0.20427365967365968	0.20427365967365968	0.040345374682034876	0.03026634382566586	0.022500000000000003
129	HomSap	OutOfAfrica_2T12	0.01	1.0	0.01	50.0	1.0	0.0	0.843	0.157	NA	NA	NA	NA	0.34019648173559425	0.34019648173559425	0.01922732063403641	0.2669039145907473	0.021815000000000005
130	HomSap	OutOfAfrica_2T12	0.01	1.0	0.05	0.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	NA	NA	NA	0.0	0.832395
131	HomSap	OutOfAfrica_2T12	0.01	1.0	0.05	1.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.03007250306609154	0.03007250306609154	0.004559600591828323	0.17	0.8314349999999999
132	HomSap	OutOfAfrica_2T12	0.01	1.0	0.05	10.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.0624884832301803	0.0624884832301803	0.003883400365268926	0.87	0.8332
133	HomSap	OutOfAfrica_2T12	0.01	1.0	0.05	5.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.05073235109863258	0.05073235109863258	0.004875226572306044	0.606	0.8314
134	HomSap	OutOfAfrica_2T12	0.01	1.0	0.05	50.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.24782120609951347	0.24782120609951347	0.006367144850966823	1.0	0.830415
135	HomSap	OutOfAfrica_2T12	0.01	1.0	0.1	0.0	1.0	0.014	0.986	0.0	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.9504563894523327
136	HomSap	OutOfAfrica_2T12	0.01	1.0	0.1	1.0	1.0	0.008	0.992	0.0	NA	0.0	NA	0.0	0.04015225149597447	0.04015225149597447	0.004167015986271788	0.14012096774193547	0.9494102822580646
137	HomSap	OutOfAfrica_2T12	0.01	1.0	0.1	10.0	1.0	0.013	0.987	0.0	0.08724107727272729	0.8461538461538461	0.093	0.7692307692307693	0.08706310523990922	0.08714333354747801	0.004764951322155219	0.7396149949341438	0.9503191489361701
138	HomSap	OutOfAfrica_2T12	0.01	1.0	0.1	5.0	1.0	0.017	0.983	0.0	0.031789910000000005	0.5294117647058824	0.041249999999999995	0.47058823529411764	0.06318458610099653	0.06282719976941206	0.004357743684447275	0.491353001017294	0.9502238046795524
139	HomSap	OutOfAfrica_2T12	0.01	1.0	0.1	50.0	1.0	0.024	0.976	0.0	0.2677853125	1.0	0.27375	1.0	0.26672959099015536	0.2668985877968116	0.006743888436921996	0.9969262295081968	0.9502920081967213
140	HomSap	OutOfAfrica_2T12	0.01	1.0	0.5	0.0	1.0	0.994	0.006	0.0	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.98
141	HomSap	OutOfAfrica_2T12	0.01	1.0	0.5	1.0	1.0	0.999	0.001	0.0	0.14257484555555555	0.05405405405405406	0.14481132075471695	0.05305305305305305	NA	0.14481132075471695	0.03298550564173687	0.0	0.975
142	HomSap	OutOfAfrica_2T12	0.01	1.0	0.5	10.0	1.0	0.997	0.003	0.0	0.13596403963636364	0.38615847542627885	0.14726256983240224	0.35907723169508526	0.15306122448979592	0.14727872207378773	0.009363029453423067	0.3333333333333333	0.9816666666666668
143	HomSap	OutOfAfrica_2T12	0.01	1.0	0.5	5.0	1.0	0.993	0.007	0.0	0.1299421814957265	0.23564954682779457	0.13886363636363636	0.2215508559919436	NA	0.13886363636363636	0.012516710216459304	0.0	0.9621428571428571
144	HomSap	OutOfAfrica_2T12	0.01	1.0	0.5	50.0	1.0	0.994	0.006	0.0	0.28705092489547035	0.8661971830985915	0.2932384341637011	0.8480885311871227	0.48010698694083404	0.29412093028071234	0.009016944161563284	0.6666666666666666	0.9691666666666666
145	HomSap	OutOfAfrica_2T12	0.01	1.0	1.0	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
146	HomSap	OutOfAfrica_2T12	0.01	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.16683012905660377	0.053	0.1772	0.05	NA	0.1772	0.032051667472303244	NA	NA
147	HomSap	OutOfAfrica_2T12	0.01	1.0	1.0	10.0	1.0	1.0	0.0	0.0	0.14863845606435644	0.404	0.15826315789473686	0.38	NA	0.15826315789473686	0.010085612446506445	NA	NA
148	HomSap	OutOfAfrica_2T12	0.01	1.0	1.0	5.0	1.0	1.0	0.0	0.0	0.12866881089430895	0.246	0.14327354260089686	0.223	NA	0.14327354260089686	0.012583747903773642	NA	NA
149	HomSap	OutOfAfrica_2T12	0.01	1.0	1.0	50.0	1.0	1.0	0.0	0.0	0.30373818550058207	0.859	0.3085071090047393	0.844	NA	0.3085071090047393	0.00959065960485315	NA	NA
150	HomSap	OutOfAfrica_2T12	0.1	0.0	0.01	0.0	1.0	0.0	0.387	0.613	NA	NA	NA	NA	NA	NA	NA	0.0	0.0032749999999999997
151	HomSap	OutOfAfrica_2T12	0.1	0.0	0.01	1.0	1.0	0.0	0.39	0.61	NA	NA	NA	NA	1.0	1.0		0.002564102564102564	0.0031349999999999998
152	HomSap	OutOfAfrica_2T12	0.1	0.0	0.01	10.0	1.0	0.0	0.39	0.61	NA	NA	NA	NA	0.49999999999999994	0.49999999999999994	0.12909944487358055	0.015384615384615385	0.0033399999999999997
153	HomSap	OutOfAfrica_2T12	0.1	0.0	0.01	5.0	1.0	0.0	0.39	0.61	NA	NA	NA	NA	0.611111111111111	0.611111111111111	0.20030840419244386	0.007692307692307693	0.0033250000000000003
154	HomSap	OutOfAfrica_2T12	0.1	0.0	0.01	50.0	1.0	0.0	0.4	0.6	NA	NA	NA	NA	0.7224914965986395	0.7224914965986395	0.04300081222180294	0.14	0.00336
155	HomSap	OutOfAfrica_2T12	0.1	0.0	0.05	0.0	1.0	0.528	0.416	0.056	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.3975
156	HomSap	OutOfAfrica_2T12	0.1	0.0	0.05	1.0	1.0	0.53	0.424	0.046	0.0451252948181818	0.10377358490566038	0.06073170731707316	0.07735849056603773	0.23785724005347128	0.1355734817127344	0.03322492478152242	0.07075471698113207	0.4316170212765958
157	HomSap	OutOfAfrica_2T12	0.1	0.0	0.05	10.0	1.0	0.498	0.462	0.04	0.07295731375067752	0.7409638554216867	0.09272260273972603	0.5863453815261044	0.23095221419747083	0.14907990883101754	0.012225980788353496	0.43506493506493504	0.4098505976095618
158	HomSap	OutOfAfrica_2T12	0.1	0.0	0.05	5.0	1.0	0.517	0.43	0.053	0.04485128501353713	0.44294003868471954	0.06509493670886075	0.3056092843326886	0.17326629598318358	0.11019959943210238	0.01388960775187734	0.2627906976744186	0.4025155279503105
159	HomSap	OutOfAfrica_2T12	0.1	0.0	0.05	50.0	1.0	0.511	0.441	0.048	0.23842662539803924	0.9980430528375733	0.23954545454545453	0.9902152641878669	0.4316723786027401	0.31836675672280246	0.011340465975155829	0.7981859410430839	0.43291411042944783
160	HomSap	OutOfAfrica_2T12	0.1	0.0	0.1	0.0	1.0	0.984	0.016	0.0	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.63
161	HomSap	OutOfAfrica_2T12	0.1	0.0	0.1	1.0	1.0	0.991	0.008	0.001	0.0645092964263566	0.1301715438950555	0.09236263736263738	0.09182643794147326	NA	0.09236263736263738	0.02098030075805146	0.0	0.1338888888888889
162	HomSap	OutOfAfrica_2T12	0.1	0.0	0.1	10.0	1.0	0.987	0.013	0.0	0.08915769955677155	0.7406281661600811	0.11240484429065743	0.585612968591692	0.44110490130422003	0.11633800736603338	0.00973746213311207	0.5384615384615384	0.42230769230769233
163	HomSap	OutOfAfrica_2T12	0.1	0.0	0.1	5.0	1.0	0.987	0.011	0.002	0.06901550203	0.5065856129685917	0.08844473007712082	0.3941236068895643	0.619263959390863	0.09250712213819537	0.01009959972976741	0.2727272727272727	0.3934615384615385
164	HomSap	OutOfAfrica_2T12	0.1	0.0	0.1	50.0	1.0	0.989	0.011	0.0	0.3223012720678137	0.9989888776541962	0.32413265306122446	0.9908998988877654	0.5532334614670932	0.3266756489163855	0.010878403916590307	1.0	0.7000000000000001
165	HomSap	OutOfAfrica_2T12	0.1	0.0	0.5	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
166	HomSap	OutOfAfrica_2T12	0.1	0.0	0.5	1.0	1.0	1.0	0.0	0.0	0.06539978578313253	0.083	0.09091666666666666	0.06	NA	0.09091666666666666	0.025732350011217625	NA	NA
167	HomSap	OutOfAfrica_2T12	0.1	0.0	0.5	10.0	1.0	1.0	0.0	0.0	0.09536138832110093	0.545	0.11194565217391304	0.46	NA	0.11194565217391304	0.010108693093101029	NA	NA
168	HomSap	OutOfAfrica_2T12	0.1	0.0	0.5	5.0	1.0	1.0	0.0	0.0	0.05950532514423078	0.312	0.07558467741935483	0.248	NA	0.07558467741935483	0.010299953388073976	NA	NA
169	HomSap	OutOfAfrica_2T12	0.1	0.0	0.5	50.0	1.0	1.0	0.0	0.0	0.24106968637755102	0.98	0.24883561643835614	0.949	NA	0.24883561643835614	0.01014436079578955	NA	NA
170	HomSap	OutOfAfrica_2T12	0.1	0.0	1.0	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
171	HomSap	OutOfAfrica_2T12	0.1	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.07634638717105263	0.076	0.10175438596491228	0.057	NA	0.10175438596491228	0.027429703736209718	NA	NA
172	HomSap	OutOfAfrica_2T12	0.1	0.0	1.0	10.0	1.0	1.0	0.0	0.0	0.10838961663064833	0.509	0.1323076923076923	0.416	NA	0.1323076923076923	0.012879038776314437	NA	NA
173	HomSap	OutOfAfrica_2T12	0.1	0.0	1.0	5.0	1.0	1.0	0.0	0.0	0.06018701161716172	0.303	0.07310204081632653	0.245	NA	0.07310204081632653	0.010506089974248215	NA	NA
174	HomSap	OutOfAfrica_2T12	0.1	0.0	1.0	50.0	1.0	1.0	0.0	0.0	0.20980266100823045	0.972	0.2146157894736842	0.95	NA	0.2146157894736842	0.009242941163879935	NA	NA
175	HomSap	OutOfAfrica_2T12	0.1	0.5	0.01	0.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	NA	NA	NA	0.0	0.9234699999999999
176	HomSap	OutOfAfrica_2T12	0.1	0.5	0.01	1.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.009784982940828841	0.009784982940828841	0.0009232487700858551	0.084	0.9218350000000001
177	HomSap	OutOfAfrica_2T12	0.1	0.5	0.01	10.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.02128158066244033	0.02128158066244033	0.0025365566564704354	0.612	0.9245450000000001
178	HomSap	OutOfAfrica_2T12	0.1	0.5	0.01	5.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.016635316787747757	0.016635316787747757	0.0032031528082318303	0.363	0.9200450000000001
179	HomSap	OutOfAfrica_2T12	0.1	0.5	0.01	50.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.07045381799071071	0.07045381799071071	0.004173852746784573	0.997	0.92182
180	HomSap	OutOfAfrica_2T12	0.1	0.5	0.05	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
181	HomSap	OutOfAfrica_2T12	0.1	0.5	0.05	1.0	1.0	1.0	0.0	0.0	0.015834193703296702	0.091	0.025	0.058	NA	0.025	0.004865088540754103	NA	NA
182	HomSap	OutOfAfrica_2T12	0.1	0.5	0.05	10.0	1.0	1.0	0.0	0.0	0.021189833112769486	0.603	0.029036281179138323	0.441	NA	0.029036281179138323	0.0035312424674249256	NA	NA
183	HomSap	OutOfAfrica_2T12	0.1	0.5	0.05	5.0	1.0	1.0	0.0	0.0	0.014659267872282609	0.368	0.02051181102362205	0.254	NA	0.02051181102362205	0.002045335449742186	NA	NA
184	HomSap	OutOfAfrica_2T12	0.1	0.5	0.05	50.0	1.0	1.0	0.0	0.0	0.060537221644016224	0.986	0.0642857142857143	0.931	NA	0.0642857142857143	0.0033907230609197835	NA	NA
185	HomSap	OutOfAfrica_2T12	0.1	0.5	0.1	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
186	HomSap	OutOfAfrica_2T12	0.1	0.5	0.1	1.0	1.0	1.0	0.0	0.0	0.02423011557317073	0.082	0.04163265306122449	0.049	NA	0.04163265306122449	0.020471892417350607	NA	NA
187	HomSap	OutOfAfrica_2T12	0.1	0.5	0.1	10.0	1.0	1.0	0.0	0.0	0.01942677957956449	0.597	0.027365967365967366	0.429	NA	0.027365967365967366	0.002226993280044008	NA	NA
188	HomSap	OutOfAfrica_2T12	0.1	0.5	0.1	5.0	1.0	1.0	0.0	0.0	0.019819724957219252	0.374	0.02892430278884462	0.251	NA	0.02892430278884462	0.005369620256707437	NA	NA
189	HomSap	OutOfAfrica_2T12	0.1	0.5	0.1	50.0	1.0	1.0	0.0	0.0	0.06264152008678103	0.991	0.06478880675818374	0.947	NA	0.06478880675818374	0.0035646784251261343	NA	NA
190	HomSap	OutOfAfrica_2T12	0.1	0.5	0.5	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
191	HomSap	OutOfAfrica_2T12	0.1	0.5	0.5	1.0	1.0	1.0	0.0	0.0	0.02036653318965517	0.058	0.02833333333333333	0.042	NA	0.02833333333333333	0.009919341766280051	NA	NA
192	HomSap	OutOfAfrica_2T12	0.1	0.5	0.5	10.0	1.0	1.0	0.0	0.0	0.030373152455919396	0.397	0.03829192546583851	0.322	NA	0.03829192546583851	0.00439919982553118	NA	NA
193	HomSap	OutOfAfrica_2T12	0.1	0.5	0.5	5.0	1.0	1.0	0.0	0.0	0.03051760834801762	0.227	0.036560846560846565	0.189	NA	0.036560846560846565	0.005141843031969185	NA	NA
194	HomSap	OutOfAfrica_2T12	0.1	0.5	0.5	50.0	1.0	1.0	0.0	0.0	0.062078557826327437	0.904	0.0670863309352518	0.834	NA	0.0670863309352518	0.003775504638656575	NA	NA
195	HomSap	OutOfAfrica_2T12	0.1	0.5	1.0	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
196	HomSap	OutOfAfrica_2T12	0.1	0.5	1.0	1.0	1.0	1.0	0.0	0.0	0.028143538124999996	0.048	0.03714285714285714	0.035	NA	0.03714285714285714	0.01327993006822878	NA	NA
197	HomSap	OutOfAfrica_2T12	0.1	0.5	1.0	10.0	1.0	1.0	0.0	0.0	0.026569533665048543	0.412	0.03361198738170347	0.317	NA	0.03361198738170347	0.004877650193858515	NA	NA
198	HomSap	OutOfAfrica_2T12	0.1	0.5	1.0	5.0	1.0	1.0	0.0	0.0	0.021586068529411768	0.204	0.027848101265822787	0.158	NA	0.027848101265822787	0.003769749544392061	NA	NA
199	HomSap	OutOfAfrica_2T12	0.1	0.5	1.0	50.0	1.0	1.0	0.0	0.0	0.07076414457174637	0.899	0.07811042944785275	0.815	NA	0.07811042944785275	0.004902900963814729	NA	NA
200	HomSap	OutOfAfrica_2T12	0.1	1.0	0.01	0.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	NA	NA	NA	0.0	0.8842049999999999
201	HomSap	OutOfAfrica_2T12	0.1	1.0	0.01	1.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.011558947573121175	0.011558947573121175	0.003312356287622346	0.094	0.883785
202	HomSap	OutOfAfrica_2T12	0.1	1.0	0.01	10.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.019250439224836505	0.019250439224836505	0.002211758194176039	0.587	0.88453
203	HomSap	OutOfAfrica_2T12	0.1	1.0	0.01	5.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.013807526878263884	0.013807526878263884	0.0018415678883628368	0.354	0.8839049999999999
204	HomSap	OutOfAfrica_2T12	0.1	1.0	0.01	50.0	1.0	0.0	1.0	0.0	NA	NA	NA	NA	0.04895059928215912	0.04895059928215912	0.0020734695341372593	0.991	0.88339
205	HomSap	OutOfAfrica_2T12	0.1	1.0	0.05	0.0	1.0	0.117	0.883	0.0	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.9848018120045299
206	HomSap	OutOfAfrica_2T12	0.1	1.0	0.05	1.0	1.0	0.146	0.854	0.0	0.0346670125	0.0547945205479452	0.030000000000000002	0.04794520547945205	0.02321080072103841	0.02404456203599861	0.004007992647643178	0.0585480093676815	0.9857201405152226
207	HomSap	OutOfAfrica_2T12	0.1	1.0	0.05	10.0	1.0	0.11	0.89	0.0	0.022215443535714283	0.509090909090909	0.028111111111111108	0.4090909090909091	0.035222771162133765	0.03438719752689612	0.004056647074858298	0.3797752808988764	0.9861179775280898
208	HomSap	OutOfAfrica_2T12	0.1	1.0	0.05	5.0	1.0	0.115	0.885	0.0	0.015667158846153845	0.22608695652173913	0.024210526315789477	0.16521739130434782	0.031185805892103752	0.03059415271375567	0.004681154709041992	0.23163841807909605	0.9868418079096045
209	HomSap	OutOfAfrica_2T12	0.1	1.0	0.05	50.0	1.0	0.121	0.879	0.0	0.051397143973684216	0.9421487603305785	0.05480769230769232	0.859504132231405	0.07227956196330923	0.0702005294184761	0.0029568978613955382	0.875995449374289	0.9864675767918087
210	HomSap	OutOfAfrica_2T12	0.1	1.0	0.1	0.0	1.0	0.779	0.221	0.0	NA	0.0	NA	0.0	NA	NA	NA	0.0	0.9879864253393665
211	HomSap	OutOfAfrica_2T12	0.1	1.0	0.1	1.0	1.0	0.794	0.206	0.0	0.03172221332432432	0.04659949622166247	0.03564516129032257	0.03904282115869018	0.027537150565277065	0.03415158036728788	0.005186087297420212	0.03398058252427184	0.988883495145631
212	HomSap	OutOfAfrica_2T12	0.1	1.0	0.1	10.0	1.0	0.736	0.264	0.0	0.03798848804214559	0.3546195652173913	0.04495515695067265	0.3029891304347826	0.07208104660671777	0.05237722447871105	0.006172491243747754	0.3181818181818182	0.9890530303030304
213	HomSap	OutOfAfrica_2T12	0.1	1.0	0.1	5.0	1.0	0.776	0.224	0.0	0.031829703278787876	0.21262886597938144	0.03891304347826087	0.17783505154639176	0.04490572552511552	0.03998316527234206	0.005187790857338006	0.13392857142857142	0.9900669642857142
214	HomSap	OutOfAfrica_2T12	0.1	1.0	0.1	50.0	1.0	0.781	0.219	0.0	0.0678143800706767	0.8514724711907811	0.07309562398703404	0.7900128040973111	0.09935926525001368	0.07847696285406208	0.00356092141328045	0.726027397260274	0.9875342465753424
215	HomSap	OutOfAfrica_2T12	0.1	1.0	0.5	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
216	HomSap	OutOfAfrica_2T12	0.1	1.0	0.5	1.0	1.0	1.0	0.0	0.0	0.048784946764705885	0.034	0.056	0.03	NA	0.056	0.013963005308363212	NA	NA
217	HomSap	OutOfAfrica_2T12	0.1	1.0	0.5	10.0	1.0	1.0	0.0	0.0	0.05519423523706896	0.232	0.063025	0.2	NA	0.063025	0.00846956548902388	NA	NA
218	HomSap	OutOfAfrica_2T12	0.1	1.0	0.5	5.0	1.0	1.0	0.0	0.0	0.05315008124031008	0.129	0.06236607142857144	0.112	NA	0.06236607142857144	0.011027482600855941	NA	NA
219	HomSap	OutOfAfrica_2T12	0.1	1.0	0.5	50.0	1.0	1.0	0.0	0.0	0.08372459814456035	0.671	0.08818037974683544	0.632	NA	0.08818037974683544	0.004133930153605296	NA	NA
220	HomSap	OutOfAfrica_2T12	0.1	1.0	1.0	0.0	1.0	1.0	0.0	0.0	NA	0.0	NA	0.0	NA	NA	NA	NA	NA
221	HomSap	OutOfAfrica_2T12	0.1	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.04785680283333334	0.03	0.058958333333333335	0.024	NA	0.058958333333333335	0.015739555907619572	NA	NA
222	HomSap	OutOfAfrica_2T12	0.1	1.0	1.0	10.0	1.0	1.0	0.0	0.0	0.07463867408695653	0.23	0.08116666666666668	0.21	NA	0.08116666666666668	0.010027973140682284	NA	NA
223	HomSap	OutOfAfrica_2T12	0.1	1.0	1.0	5.0	1.0	1.0	0.0	0.0	0.042861991131386855	0.137	0.04964912280701755	0.114	NA	0.04964912280701755	0.006170203785773905	NA	NA
224	HomSap	OutOfAfrica_2T12	0.1	1.0	1.0	50.0	1.0	1.0	0.0	0.0	0.08224938715589887	0.712	0.08874057315233785	0.663	NA	0.08874057315233785	0.00478463878829	NA	NA
